;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;11:00 - 11:59;;0;00:00:00;0,00;719;14:59:12;0,00;0;00:00:00;0,00;719;;14:59:12;0,00;;;
;;;;;;;;;;;;;;;;;;
;12:00 - 12:59;;0;00:00:00;0,00;489;15:01:30;0,00;0;00:00:00;0,00;489;;15:01:30;0,00;;;
;;;;;;;;;;;;;;;;;;
;13:00 - 13:59;;0;00:00:00;0,00;530;11:24:12;0,00;0;00:00:00;0,00;530;;11:24:12;0,00;;;
;;;;;;;;;;;;;;;;;;
;14:00 - 14:59;;0;00:00:00;0,00;1.305;24:46:12;0,00;0;00:00:00;0,00;1.305;;24:46:12;0,00;;;
;;;;;;;;;;;;;;;;;;
;15:00 - 15:59;;0;00:00:00;0,00;2.041;36:46:48;0,00;0;00:00:00;0,00;2.041;;36:46:48;0,00;;;
;;;;;;;;;;;;;;;;;;
;16:00 - 16:59;;0;00:00:00;0,00;1.077;21:49:36;0,00;0;00:00:00;0,00;1.077;;21:49:36;0,00;;;
;;;;;;;;;;;;;;;;;;
;17:00 - 17:59;;0;00:00:00;0,00;743;15:55:48;0,00;0;00:00:00;0,00;743;;15:55:48;0,00;;;
;;;;;;;;;;;;;;;;;;
;18:00 - 18:59;;0;00:00:00;0,00;414;06:08:06;0,00;0;00:00:00;0,00;414;;06:08:06;0,00;;;
;;;;;;;;;;;;;;;;;;
;19:00 - 19:59;;0;00:00:00;0,00;241;03:42:30;0,00;0;00:00:00;0,00;241;;03:42:30;0,00;;;
;;;;;;;;;;;;;;;;;;
;20:00 - 20:59;;0;00:00:00;0,00;89;01:26:42;0,00;0;00:00:00;0,00;89;;01:26:42;0,00;;;
;;;;;;;;;;;;;;;;;;
;21:00 - 21:59;;0;00:00:00;0,00;34;01:00:24;0,00;0;00:00:00;0,00;34;;01:00:24;0,00;;;
;;;;;;;;;;;;;;;;;;
;22:00 - 22:59;;0;00:00:00;0,00;2;00:02:06;0,00;0;00:00:00;0,00;2;;00:02:06;0,00;;;
;;;;;;;;;;;;;;;;;;
;23:00 - 23:59;;0;00:00:00;0,00;5;00:13:18;0,00;0;00:00:00;0,00;5;;00:13:18;0,00;;;
;;;;;;;;;;;;;;;;;;
13/03/2020  Sex;;;0 ;00:00:00;0,00;9584 ;197:58:36;0,00;0 ;00:00:00;0,00;9584;;197:58:36;0,00;;;
M‚dia/hora:;;;0 ;00:00:00;0,00;399 ;08:14:57;0,00;0 ;00:00:00;0,00;399 ;;08:14:57;0,00;;;
;;;;;;;;;;;;;;;;;;
3/13/2020;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Saintes;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Entrantes;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Internas;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;Liga‡äes saintes;;;Liga‡äes entrantes;;;Liga‡äes internas;;;Totais;;;;;;
Data;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;Quantidade;Dura‡Æo;Custo;Quantidade;Dura‡Æo;Custo;Quantidade;Dura‡Æo;Custo;Quantidade;;Dura‡Æo;Custo;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
14/03/2020  S b;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;00:00 - 00:59;;0;00:00:00;0,00;1;00:01:24;0,00;0;00:00:00;0,00;1;;00:01:24;0,00;;;
;;;;;;;;;;;;;;;;;;
;01:00 - 01:59;;0;00:00:00;0,00;1;00:00:36;0,00;0;00:00:00;0,00;1;;00:00:36;0,00;;;
;;;;;;;;;;;;;;;;;;
;02:00 - 02:59;;0;00:00:00;0,00;5;00:02:42;0,00;0;00:00:00;0,00;5;;00:02:42;0,00;;;
;;;;;;;;;;;;;;;;;;
;03:00 - 03:59;;0;00:00:00;0,00;1;00:05:12;0,00;0;00:00:00;0,00;1;;00:05:12;0,00;;;
;;;;;;;;;;;;;;;;;;
;04:00 - 04:59;;0;00:00:00;0,00;2;00:00:42;0,00;0;00:00:00;0,00;2;;00:00:42;0,00;;;
;;;;;;;;;;;;;;;;;;
;05:00 - 05:59;;0;00:00:00;0,00;1;00:00:42;0,00;0;00:00:00;0,00;1;;00:00:42;0,00;;;
;;;;;;;;;;;;;;;;;;
;06:00 - 06:59;;0;00:00:00;0,00;4;00:01:24;0,00;0;00:00:00;0,00;4;;00:01:24;0,00;;;
;;;;;;;;;;;;;;;;;;
;07:00 - 07:59;;0;00:00:00;0,00;21;00:20:12;0,00;0;00:00:00;0,00;21;;00:20:12;0,00;;;
;;;;;;;;;;;;;;;;;;
;08:00 - 08:59;;0;00:00:00;0,00;79;01:10:18;0,00;0;00:00:00;0,00;79;;01:10:18;0,00;;;
;;;;;;;;;;;;;;;;;;
;09:00 - 09:59;;0;00:00:00;0,00;122;01:58:24;0,00;0;00:00:00;0,00;122;;01:58:24;0,00;;;
;;;;;;;;;;;;;;;;;;
;10:00 - 10:59;;0;00:00:00;0,00;146;02:48:18;0,00;0;00:00:00;0,00;146;;02:48:18;0,00;;;
;;;;;;;;;;;;;;;;;;
;11:00 - 11:59;;0;00:00:00;0,00;126;02:14:24;0,00;0;00:00:00;0,00;126;;02:14:24;0,00;;;
;;;;;;;;;;;;;;;;;;
;12:00 - 12:59;;0;00:00:00;0,00;110;01:29:06;0,00;0;00:00:00;0,00;110;;01:29:06;0,00;;;
;;;;;;;;;;;;;;;;;;
;13:00 - 13:59;;0;00:00:00;0,00;75;00:42:06;0,00;0;00:00:00;0,00;75;;00:42:06;0,00;;;
;;;;;;;;;;;;;;;;;;
;14:00 - 14:59;;0;00:00:00;0,00;31;00:19:18;0,00;0;00:00:00;0,00;31;;00:19:18;0,00;;;
;;;;;;;;;;;;;;;;;;
;15:00 - 15:59;;0;00:00:00;0,00;39;00:35:30;0,00;0;00:00:00;0,00;39;;00:35:30;0,00;;;
;;;;;;;;;;;;;;;;;;
;16:00 - 16:59;;0;00:00:00;0,00;24;00:53:18;0,00;0;00:00:00;0,00;24;;00:53:18;0,00;;;
;;;;;;;;;;;;;;;;;;
;17:00 - 17:59;;0;00:00:00;0,00;27;00:23:36;0,00;0;00:00:00;0,00;27;;00:23:36;0,00;;;
;;;;;;;;;;;;;;;;;;
;18:00 - 18:59;;0;00:00:00;0,00;4;00:01:42;0,00;0;00:00:00;0,00;4;;00:01:42;0,00;;;
;;;;;;;;;;;;;;;;;;
;19:00 - 19:59;;0;00:00:00;0,00;5;00:05:18;0,00;0;00:00:00;0,00;5;;00:05:18;0,00;;;
;;;;;;;;;;;;;;;;;;
;20:00 - 20:59;;0;00:00:00;0,00;5;00:01:18;0,00;0;00:00:00;0,00;5;;00:01:18;0,00;;;
;;;;;;;;;;;;;;;;;;
;21:00 - 21:59;;0;00:00:00;0,00;2;00:02:00;0,00;0;00:00:00;0,00;2;;00:02:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;22:00 - 22:59;;0;00:00:00;0,00;5;00:01:12;0,00;0;00:00:00;0,00;5;;00:01:12;0,00;;;
;;;;;;;;;;;;;;;;;;
;23:00 - 23:59;;0;00:00:00;0,00;8;00:09:30;0,00;0;00:00:00;0,00;8;;00:09:30;0,00;;;
;;;;;;;;;;;;;;;;;;
14/03/2020  S b;;;0 ;00:00:00;0,00;844 ;13:28:12;0,00;0 ;00:00:00;0,00;844;;13:28:12;0,00;;;
M‚dia/hora:;;;0 ;00:00:00;0,00;35 ;00:33:41;0,00;0 ;00:00:00;0,00;35 ;;00:33:41;0,00;;;
;;;;;;;;;;;;;;;;;;
3/14/2020;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Saintes;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Entrantes;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Internas;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;Liga‡äes saintes;;;Liga‡äes entrantes;;;Liga‡äes internas;;;Totais;;;;;;
Data;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;Quantidade;Dura‡Æo;Custo;Quantidade;Dura‡Æo;Custo;Quantidade;Dura‡Æo;Custo;Quantidade;;Dura‡Æo;Custo;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
15/03/2020  Dom;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;00:00 - 00:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;01:00 - 01:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;02:00 - 02:59;;0;00:00:00;0,00;1;00:00:00;0,00;0;00:00:00;0,00;1;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;03:00 - 03:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;04:00 - 04:59;;0;00:00:00;0,00;2;00:00:00;0,00;0;00:00:00;0,00;2;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;05:00 - 05:59;;0;00:00:00;0,00;2;00:00:12;0,00;0;00:00:00;0,00;2;;00:00:12;0,00;;;
;;;;;;;;;;;;;;;;;;
;06:00 - 06:59;;0;00:00:00;0,00;5;00:02:24;0,00;0;00:00:00;0,00;5;;00:02:24;0,00;;;
;;;;;;;;;;;;;;;;;;
;07:00 - 07:59;;0;00:00:00;0,00;4;00:03:18;0,00;0;00:00:00;0,00;4;;00:03:18;0,00;;;
;;;;;;;;;;;;;;;;;;
;08:00 - 08:59;;0;00:00:00;0,00;8;00:04:36;0,00;0;00:00:00;0,00;8;;00:04:36;0,00;;;
;;;;;;;;;;;;;;;;;;
;09:00 - 09:59;;0;00:00:00;0,00;3;00:01:00;0,00;0;00:00:00;0,00;3;;00:01:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;10:00 - 10:59;;0;00:00:00;0,00;6;00:09:48;0,00;0;00:00:00;0,00;6;;00:09:48;0,00;;;
;;;;;;;;;;;;;;;;;;
;11:00 - 11:59;;0;00:00:00;0,00;12;00:12:30;0,00;0;00:00:00;0,00;12;;00:12:30;0,00;;;
;;;;;;;;;;;;;;;;;;
;12:00 - 12:59;;0;00:00:00;0,00;8;00:07:24;0,00;0;00:00:00;0,00;8;;00:07:24;0,00;;;
;;;;;;;;;;;;;;;;;;
;13:00 - 13:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;14:00 - 14:59;;0;00:00:00;0,00;2;00:01:48;0,00;0;00:00:00;0,00;2;;00:01:48;0,00;;;
;;;;;;;;;;;;;;;;;;
;15:00 - 15:59;;0;00:00:00;0,00;3;00:01:06;0,00;0;00:00:00;0,00;3;;00:01:06;0,00;;;
;;;;;;;;;;;;;;;;;;
;16:00 - 16:59;;0;00:00:00;0,00;10;00:09:24;0,00;0;00:00:00;0,00;10;;00:09:24;0,00;;;
;;;;;;;;;;;;;;;;;;
;17:00 - 17:59;;0;00:00:00;0,00;3;00:06:30;0,00;0;00:00:00;0,00;3;;00:06:30;0,00;;;
;;;;;;;;;;;;;;;;;;
;18:00 - 18:59;;0;00:00:00;0,00;2;00:01:00;0,00;0;00:00:00;0,00;2;;00:01:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;19:00 - 19:59;;0;00:00:00;0,00;3;00:03:06;0,00;0;00:00:00;0,00;3;;00:03:06;0,00;;;
;;;;;;;;;;;;;;;;;;
;20:00 - 20:59;;0;00:00:00;0,00;3;00:02:36;0,00;0;00:00:00;0,00;3;;00:02:36;0,00;;;
;;;;;;;;;;;;;;;;;;
;21:00 - 21:59;;0;00:00:00;0,00;6;00:06:42;0,00;0;00:00:00;0,00;6;;00:06:42;0,00;;;
;;;;;;;;;;;;;;;;;;
;22:00 - 22:59;;0;00:00:00;0,00;2;00:09:42;0,00;0;00:00:00;0,00;2;;00:09:42;0,00;;;
;;;;;;;;;;;;;;;;;;
;23:00 - 23:59;;0;00:00:00;0,00;2;00:01:54;0,00;0;00:00:00;0,00;2;;00:01:54;0,00;;;
;;;;;;;;;;;;;;;;;;
15/03/2020  Dom;;;0 ;00:00:00;0,00;87 ;01:25:00;0,00;0 ;00:00:00;0,00;87;;01:25:00;0,00;;;
M‚dia/hora:;;;0 ;00:00:00;0,00;4 ;00:03:33;0,00;0 ;00:00:00;0,00;4 ;;00:03:33;0,00;;;
;;;;;;;;;;;;;;;;;;
3/15/2020;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Saintes;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Entrantes;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Internas;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;Liga‡äes saintes;;;Liga‡äes entrantes;;;Liga‡äes internas;;;Totais;;;;;;
Data;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;Quantidade;Dura‡Æo;Custo;Quantidade;Dura‡Æo;Custo;Quantidade;Dura‡Æo;Custo;Quantidade;;Dura‡Æo;Custo;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
16/03/2020  Seg;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;00:00 - 00:59;;0;00:00:00;0,00;1;00:00:30;0,00;0;00:00:00;0,00;1;;00:00:30;0,00;;;
;;;;;;;;;;;;;;;;;;
;01:00 - 01:59;;0;00:00:00;0,00;2;00:01:48;0,00;0;00:00:00;0,00;2;;00:01:48;0,00;;;
;;;;;;;;;;;;;;;;;;
;02:00 - 02:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;03:00 - 03:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;04:00 - 04:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;05:00 - 05:59;;0;00:00:00;0,00;2;00:02:24;0,00;0;00:00:00;0,00;2;;00:02:24;0,00;;;
;;;;;;;;;;;;;;;;;;
;06:00 - 06:59;;0;00:00:00;0,00;31;00:20:30;0,00;0;00:00:00;0,00;31;;00:20:30;0,00;;;
;;;;;;;;;;;;;;;;;;
;07:00 - 07:59;;0;00:00:00;0,00;111;01:42:36;0,00;0;00:00:00;0,00;111;;01:42:36;0,00;;;
;;;;;;;;;;;;;;;;;;
;08:00 - 08:59;;0;00:00:00;0,00;379;07:29:00;0,00;0;00:00:00;0,00;379;;07:29:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;09:00 - 09:59;;0;00:00:00;0,00;484;11:23:06;0,00;0;00:00:00;0,00;484;;11:23:06;0,00;;;
;;;;;;;;;;;;;;;;;;
;10:00 - 10:59;;0;00:00:00;0,00;931;19:30:00;0,00;0;00:00:00;0,00;931;;19:30:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;11:00 - 11:59;;0;00:00:00;0,00;752;18:01:30;0,00;0;00:00:00;0,00;752;;18:01:30;0,00;;;
;;;;;;;;;;;;;;;;;;
;12:00 - 12:59;;0;00:00:00;0,00;574;15:13:06;0,00;0;00:00:00;0,00;574;;15:13:06;0,00;;;
;;;;;;;;;;;;;;;;;;
;13:00 - 13:59;;0;00:00:00;0,00;485;11:35:00;0,00;0;00:00:00;0,00;485;;11:35:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;14:00 - 14:59;;0;00:00:00;0,00;620;16:15:12;0,00;0;00:00:00;0,00;620;;16:15:12;0,00;;;
;;;;;;;;;;;;;;;;;;
;15:00 - 15:59;;0;00:00:00;0,00;583;15:22:06;0,00;0;00:00:00;0,00;583;;15:22:06;0,00;;;
;;;;;;;;;;;;;;;;;;
;16:00 - 16:59;;0;00:00:00;0,00;594;14:25:12;0,00;0;00:00:00;0,00;594;;14:25:12;0,00;;;
;;;;;;;;;;;;;;;;;;
;17:00 - 17:59;;0;00:00:00;0,00;349;09:07:36;0,00;0;00:00:00;0,00;349;;09:07:36;0,00;;;
;;;;;;;;;;;;;;;;;;
;18:00 - 18:59;;0;00:00:00;0,00;284;05:48:30;0,00;0;00:00:00;0,00;284;;05:48:30;0,00;;;
;;;;;;;;;;;;;;;;;;
;19:00 - 19:59;;0;00:00:00;0,00;146;02:51:48;0,00;0;00:00:00;0,00;146;;02:51:48;0,00;;;
;;;;;;;;;;;;;;;;;;
;20:00 - 20:59;;0;00:00:00;0,00;78;02:52:48;0,00;0;00:00:00;0,00;78;;02:52:48;0,00;;;
;;;;;;;;;;;;;;;;;;
;21:00 - 21:59;;0;00:00:00;0,00;36;01:03:06;0,00;0;00:00:00;0,00;36;;01:03:06;0,00;;;
;;;;;;;;;;;;;;;;;;
;22:00 - 22:59;;0;00:00:00;0,00;5;00:08:36;0,00;0;00:00:00;0,00;5;;00:08:36;0,00;;;
;;;;;;;;;;;;;;;;;;
;23:00 - 23:59;;0;00:00:00;0,00;5;00:02:00;0,00;0;00:00:00;0,00;5;;00:02:00;0,00;;;
;;;;;;;;;;;;;;;;;;
16/03/2020  Seg;;;0 ;00:00:00;0,00;6452 ;153:16:24;0,00;0 ;00:00:00;0,00;6452;;153:16:24;0,00;;;
M‚dia/hora:;;;0 ;00:00:00;0,00;269 ;06:23:11;0,00;0 ;00:00:00;0,00;269 ;;06:23:11;0,00;;;
;;;;;;;;;;;;;;;;;;
3/16/2020;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Saintes;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Entrantes;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Internas;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;Liga‡äes saintes;;;Liga‡äes entrantes;;;Liga‡äes internas;;;Totais;;;;;;
Data;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;Quantidade;Dura‡Æo;Custo;Quantidade;Dura‡Æo;Custo;Quantidade;Dura‡Æo;Custo;Quantidade;;Dura‡Æo;Custo;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
17/03/2020  Ter;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;00:00 - 00:59;;0;00:00:00;0,00;1;00:14:12;0,00;0;00:00:00;0,00;1;;00:14:12;0,00;;;
;;;;;;;;;;;;;;;;;;
;01:00 - 01:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;02:00 - 02:59;;0;00:00:00;0,00;1;00:00:00;0,00;0;00:00:00;0,00;1;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;03:00 - 03:59;;0;00:00:00;0,00;2;00:00:00;0,00;0;00:00:00;0,00;2;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;04:00 - 04:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;05:00 - 05:59;;0;00:00:00;0,00;2;00:00:36;0,00;0;00:00:00;0,00;2;;00:00:36;0,00;;;
;;;;;;;;;;;;;;;;;;
;06:00 - 06:59;;0;00:00:00;0,00;8;00:03:00;0,00;0;00:00:00;0,00;8;;00:03:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;07:00 - 07:59;;0;00:00:00;0,00;36;00:51:18;0,00;0;00:00:00;0,00;36;;00:51:18;0,00;;;
;;;;;;;;;;;;;;;;;;
;08:00 - 08:59;;0;00:00:00;0,00;174;03:07:42;0,00;0;00:00:00;0,00;174;;03:07:42;0,00;;;
;;;;;;;;;;;;;;;;;;
;09:00 - 09:59;;0;00:00:00;0,00;474;13:31:06;0,00;0;00:00:00;0,00;474;;13:31:06;0,00;;;
;;;;;;;;;;;;;;;;;;
;10:00 - 10:59;;0;00:00:00;0,00;377;09:53:54;0,00;0;00:00:00;0,00;377;;09:53:54;0,00;;;
;;;;;;;;;;;;;;;;;;
;11:00 - 11:59;;0;00:00:00;0,00;500;14:30:12;0,00;0;00:00:00;0,00;500;;14:30:12;0,00;;;
;;;;;;;;;;;;;;;;;;
;12:00 - 12:59;;0;00:00:00;0,00;358;09:35:24;0,00;0;00:00:00;0,00;358;;09:35:24;0,00;;;
;;;;;;;;;;;;;;;;;;
;13:00 - 13:59;;0;00:00:00;0,00;361;10:42:48;0,00;0;00:00:00;0,00;361;;10:42:48;0,00;;;
;;;;;;;;;;;;;;;;;;
;14:00 - 14:59;;0;00:00:00;0,00;408;08:35:12;0,00;0;00:00:00;0,00;408;;08:35:12;0,00;;;
;;;;;;;;;;;;;;;;;;
;15:00 - 15:59;;0;00:00:00;0,00;455;11:25:54;0,00;0;00:00:00;0,00;455;;11:25:54;0,00;;;
;;;;;;;;;;;;;;;;;;
;16:00 - 16:59;;0;00:00:00;0,00;483;10:40:48;0,00;0;00:00:00;0,00;483;;10:40:48;0,00;;;
;;;;;;;;;;;;;;;;;;
;17:00 - 17:59;;0;00:00:00;0,00;249;05:19:24;0,00;0;00:00:00;0,00;249;;05:19:24;0,00;;;
;;;;;;;;;;;;;;;;;;
;18:00 - 18:59;;0;00:00:00;0,00;144;03:25:18;0,00;0;00:00:00;0,00;144;;03:25:18;0,00;;;
;;;;;;;;;;;;;;;;;;
;19:00 - 19:59;;0;00:00:00;0,00;115;01:59:54;0,00;0;00:00:00;0,00;115;;01:59:54;0,00;;;
;;;;;;;;;;;;;;;;;;
;20:00 - 20:59;;0;00:00:00;0,00;31;01:00:00;0,00;0;00:00:00;0,00;31;;01:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;21:00 - 21:59;;0;00:00:00;0,00;14;00:23:42;0,00;0;00:00:00;0,00;14;;00:23:42;0,00;;;
;;;;;;;;;;;;;;;;;;
;22:00 - 22:59;;0;00:00:00;0,00;5;00:08:30;0,00;0;00:00:00;0,00;5;;00:08:30;0,00;;;
;;;;;;;;;;;;;;;;;;
;23:00 - 23:59;;0;00:00:00;0,00;2;00:00:24;0,00;0;00:00:00;0,00;2;;00:00:24;0,00;;;
;;;;;;;;;;;;;;;;;;
17/03/2020  Ter;;;0 ;00:00:00;0,00;4200 ;105:29:18;0,00;0 ;00:00:00;0,00;4200;;105:29:18;0,00;;;
M‚dia/hora:;;;0 ;00:00:00;0,00;175 ;04:23:43;0,00;0 ;00:00:00;0,00;175 ;;04:23:43;0,00;;;
;;;;;;;;;;;;;;;;;;
3/17/2020;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Saintes;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Entrantes;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Internas;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;Liga‡äes saintes;;;Liga‡äes entrantes;;;Liga‡äes internas;;;Totais;;;;;;
Data;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;Quantidade;Dura‡Æo;Custo;Quantidade;Dura‡Æo;Custo;Quantidade;Dura‡Æo;Custo;Quantidade;;Dura‡Æo;Custo;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
18/03/2020  Qua;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;00:00 - 00:59;;0;00:00:00;0,00;1;00:00:00;0,00;0;00:00:00;0,00;1;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;01:00 - 01:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;02:00 - 02:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;03:00 - 03:59;;0;00:00:00;0,00;1;00:00:00;0,00;0;00:00:00;0,00;1;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;04:00 - 04:59;;0;00:00:00;0,00;0;00:00:00;0,00;0;00:00:00;0,00;0;;00:00:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;05:00 - 05:59;;0;00:00:00;0,00;3;00:00:36;0,00;0;00:00:00;0,00;3;;00:00:36;0,00;;;
;;;;;;;;;;;;;;;;;;
;06:00 - 06:59;;0;00:00:00;0,00;8;00:02:18;0,00;0;00:00:00;0,00;8;;00:02:18;0,00;;;
;;;;;;;;;;;;;;;;;;
;07:00 - 07:59;;0;00:00:00;0,00;18;00:17:30;0,00;0;00:00:00;0,00;18;;00:17:30;0,00;;;
;;;;;;;;;;;;;;;;;;
;08:00 - 08:59;;0;00:00:00;0,00;174;03:46:06;0,00;0;00:00:00;0,00;174;;03:46:06;0,00;;;
;;;;;;;;;;;;;;;;;;
;09:00 - 09:59;;0;00:00:00;0,00;355;09:28:00;0,00;0;00:00:00;0,00;355;;09:28:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;10:00 - 10:59;;0;00:00:00;0,00;454;12:49:54;0,00;0;00:00:00;0,00;454;;12:49:54;0,00;;;
;;;;;;;;;;;;;;;;;;
;11:00 - 11:59;;0;00:00:00;0,00;465;13:50:54;0,00;0;00:00:00;0,00;465;;13:50:54;0,00;;;
;;;;;;;;;;;;;;;;;;
;12:00 - 12:59;;0;00:00:00;0,00;367;10:40:18;0,00;0;00:00:00;0,00;367;;10:40:18;0,00;;;
;;;;;;;;;;;;;;;;;;
;13:00 - 13:59;;0;00:00:00;0,00;415;10:25:48;0,00;0;00:00:00;0,00;415;;10:25:48;0,00;;;
;;;;;;;;;;;;;;;;;;
;14:00 - 14:59;;0;00:00:00;0,00;411;13:07:54;0,00;0;00:00:00;0,00;411;;13:07:54;0,00;;;
;;;;;;;;;;;;;;;;;;
;15:00 - 15:59;;0;00:00:00;0,00;422;12:08:24;0,00;0;00:00:00;0,00;422;;12:08:24;0,00;;;
;;;;;;;;;;;;;;;;;;
;16:00 - 16:59;;0;00:00:00;0,00;385;08:08:00;0,00;0;00:00:00;0,00;385;;08:08:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;17:00 - 17:59;;0;00:00:00;0,00;352;07:40:36;0,00;0;00:00:00;0,00;352;;07:40:36;0,00;;;
;;;;;;;;;;;;;;;;;;
;18:00 - 18:59;;0;00:00:00;0,00;129;02:14:00;0,00;0;00:00:00;0,00;129;;02:14:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;19:00 - 19:59;;0;00:00:00;0,00;94;01:57:36;0,00;0;00:00:00;0,00;94;;01:57:36;0,00;;;
;;;;;;;;;;;;;;;;;;
;20:00 - 20:59;;0;00:00:00;0,00;29;00:27:54;0,00;0;00:00:00;0,00;29;;00:27:54;0,00;;;
;;;;;;;;;;;;;;;;;;
;21:00 - 21:59;;0;00:00:00;0,00;13;00:27:00;0,00;0;00:00:00;0,00;13;;00:27:00;0,00;;;
;;;;;;;;;;;;;;;;;;
;22:00 - 22:59;;0;00:00:00;0,00;5;00:13:00;0,00;0;00:00:00;0,00;5;;00:13:00;0,00;;;
;;;;;;;;;;;;;;;;;;
